Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
ASUS,"ASUS Laptop VivoBook Pro AMD Ryzen 7 6000 Series 6800H (3.20GHz) 16 GB LPDDR5 Memory 1 TB PCIe SSD NVIDIA GeForce RTX 3050 Ti Laptop GPU 16.0"" Windows 11 Home 64-bit M7600RE-NB74",16,3840 x 2400,AMD Ryzen 7 6000 Series,16.0,1 TB,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 11 Home,4.41,1099.99
ASUS,"ASUS ZenBook Pro 15 OLED Laptop 15.6"" FHD Touch Display, AMD Ryzen 9 5900HX CPU, NVIDIA GeForce RTX 3050 Ti GPU, 16GB RAM, 1TB PCIe SSD, Windows 11 Pro, Pine Grey, UM535QE-XH91T",15.6,1920 x 1080,AMD Ryzen 9 5000 Series,16.0,1 TB,NVIDIA GeForce RTX 3050 Ti Laptop GPU,Windows 11 Pro,4.41,1478.99
MSI,"MSI Laptop Creator Z16 Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 10 Pro 64-bit Creator Z16 A11UET-046",16,2560 x 1600,Intel Core i7 11th Gen,16.0,512 GB,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Pro,5.07,1399.0
Acer,"Acer Aspire 5 Laptop AMD Ryzen 5 5000 Series 5625U (2.30GHz) 8GB Memory 512 GB NVMe SSD AMD Radeon Graphics 15.6"" Windows 11 Home 64-bit A515-47-R3Y6",15.6,1920 x 1080,AMD Ryzen 5 5000 Series,8.0,512 GB,AMD Radeon Graphics,Windows 11 Home,3.9,649.99
ASUS,"ASUS Zenbook 14 Laptop, 14"" WQXGA Display, Intel Core i7-1360P CPU, Intel Iris Xe Graphics, 16GB RAM, 1TB PCIe SSD, Windows 11 Home, Ponder Blue, UX3402VA-DS74",14,2560 x 1600,Intel Core i7 13th Gen,16.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,2.98,1099.99
MSI,"MSI PRESTIGE 16 EVO 16"" QHD+ 165hz Ultra Thin 2-in-1 Professional Laptop Intel® Core™ i7-13700H Iris Xe 32GB LPDDR5 1tB NVMe SSD Win 11 Pro, A13M-259US",16,2560 x 1600,Intel Core i7 13th Gen,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,4.19,1499.0
LG,"LG GRAM Laptop Intel Core i7 12th Gen 1260P (2.10GHz) 16GB Memory 1 TB PCIe SSD Intel Iris Xe Graphics 17.0"" Windows 11 Pro 17Z90Q-N.APB7U1",17,2560 x 1600,Intel Core i7 12th Gen,16.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,2.98,1419.99
ASUS,"ASUS VivoBook 15 OLED K513 Laptop, 15.6"" OLED Display, Intel i7-1165G7 CPU, NVIDIA GeForce MX350 GPU, 8GB RAM, 512GB PCIe SSD, Fingerprint Reader, Windows 10 Home, Indie Black, K513EQ-NB74",15.6,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,NVIDIA GeForce MX350,Windows 10 Home,3.97,919.99
MSI,"MSI PRESTIGE 14 EVO 14"" FHD+ Ultra Thin and Light Professional Laptop Intel® Core™ i7-13700H Iris Xe 32GB LPDDR5 1TB NVMe SSD Win 11 Pro, B13M-269US",14,1920 x 1200,Intel Core i7 13th Gen,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,3.53,1499.0
ASUS,"ASUS Laptop Zenbook Pro Duo Intel Core i7 10th Gen 10870H (2.20 GHz) 16 GB Memory 1 TB PCIe SSD NVIDIA GeForce RTX 3070 Laptop GPU 15.6"" 4K/UHD Touchscreen Windows 10 Pro 64-bit UX582LR-XS74T",15.6,3840 x 2160,Intel Core i7 10th Gen,16.0,1 TB,NVIDIA GeForce RTX 3070 Laptop GPU,Windows 10 Pro,5.16,1499.99
MSI,"MSI Laptop Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 10 Home 64-bit (Free upgrade to Win 11) Creator Z16 A11UET-048",16,2560 x 1600,Intel Core i7 11th Gen,16.0,1 TB,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Home,5.07,1899.0
ASUS,"ASUS Laptop ZenBook Pro Intel Core i7 12th Gen 12700H (2.30GHz) 16GB Memory 1 TB PCIe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 11 Home 64-bit UX7602ZM-DB74T",16,3840 x 2400,Intel Core i7 12th Gen,16.0,1 TB,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 11 Home,5.29,1899.99
MSI,"MSI Modern 15 15.6"" Ultra Thin and Light Professional Laptop Intel® Core™ i7-1195G7 Intel® Iris® Xe 16GB DDR4 1TB NVMe SSD Win 11 Home, B11M-024US",15.6,1920 x 1080,Intel Core i7 11th Gen,16.0,1 TB,Intel Iris Xe Graphics,Windows 11 Home,3.52,699.0
MSI,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel® Core™ i5-1155G7 Iris Xe 16GB 512GB NVMe SSD Win 11 Home, C11M-068US",14,1920 x 1080,Intel Core i5 11th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.75,529.0
MSI,"MSI PRESTIGE 13 EVO 13.3"" FHD+ Ultra Thin and Light Professional Laptop Intel® Core™ i7-1360P Iris Xe 32GB LPDDR5 1TB NVMe SSD Win 11 Pro, A13M-050US",13.3,1920 x 1200,Intel Core i7 13th Gen,32.0,1 TB,Intel Iris Xe Graphics,Windows 11 Pro,2.18,1499.0
Lenovo,"Lenovo Laptop IdeaPad Slim 5 AMD Ryzen 7 7000 Series 7730U (2.00GHz) 16GB Memory 512 GB NVMe SSD AMD Radeon Graphics 16.0"" Touchscreen Windows 11 Home 64-bit 82XG0019US",16,1920 x 1200,AMD Ryzen 7 7000 Series,16.0,512 GB,AMD Radeon Graphics,Windows 11 Home,4.16,899.99
LG,"LG Gram Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 16GB Memory 1 TB M.2 SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit 15Z90P-N.APS7U1",15.6,1920 x 1080,Intel Core i7 11th Gen,16.0,1 TB,Intel Iris Xe Graphics,Windows 10 Pro,2.47,1049.0
MSI,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel® Core™ i7-1195G7 Iris Xe 8GB 512GB NVMe SSD Win 11 Pro, C11M-064US",14,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,3.75,748.99
MSI,"MSI Modern 14 14"" Ultra Thin and Light Professional Laptop Intel® Core™ i5-1155G7 Iris Xe 8GB 512GB NVMe SSD Win 11 Pro, C11M-065US",14,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,3.75,699.0
MSI,"MSI Laptop Prestige 14Evo Intel Core i5 12th Gen 1240P (1.70GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Home 64-bit Comes with 1 Year Microsoft 365 Personal Free Bundle A12M-232",14,1920 x 1080,Intel Core i5 12th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.6,599.99
Microsoft,"Microsoft Surface Laptop 5 - 13.5"" Touchscreen - Intel Core i7-1255U - 16GB RAM - 512GB SSD - Windows 11 Home - Intel Evo Platform - RBG-00051 - Sage",13.5,2256 x 1504,Intel Core i7 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,2.86,1399.99
Lenovo,"Lenovo Laptop ThinkBook 13x G2 IAP Intel Core i5 12th Gen 1235U (1.30GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 13.3"" Touchscreen Windows 11 Pro 64-bit 21AT000XUS",13.3,2560 x 1600,Intel Core i5 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,2.65,1127.03
ASUS,"ASUS Laptop ExpertBook Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit B1500CEA-XH51",15.6,1920 x 1080,Intel Core i5 11th Gen,8.0,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.81,816.2
TOSHIBA,"Toshiba Dynabook Tecra A40-G Intel Celeron Processor 5205U 1.90 GHz, 14.0"" HD, 4 GB DDR4, 128 GB PCIe NVMe, Intel UHD Graphics, 802.11ax Wireless, Bluetooth, Windows 10 Pro Education",14,1366 x 768,Intel Celeron,4.0,128 GB,Intel HD Graphics,Windows 10 Pro,3.24,299.99
ASUS,"ASUS VivoBook S 16X Slim Laptop, 16"" WUXGA (1920 x 1200) 16:10 Display, Intel Core i5-12500H CPU, 8GB RAM, 512GB NVMe SSD, Windows 11 Home, Midnight Black, S5602ZA-DB51",16,1920 x 1200,Intel Core i5 12th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.97,864.99
SAMSUNG,"SAMSUNG Laptop Galaxy Book2 Pro Intel Core i5 12th Gen 1240P (1.70GHz) 8GB Memory 512 GB SSD Intel Iris Xe Graphics 15.6"" Windows 11 Home 64-bit NP950XED-KA2US",15.6,1920 x 1080,Intel Core i5 12th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,,1249.99
MSI,"MSI Laptop Prestige 14Evo Intel Core i5 12th Gen 1240P (1.70GHz) 16GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Home 64-bit Prestige 14Evo A12M-013",14,1920 x 1080,Intel Core i5 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.6,650.61
Acer,"Acer Laptop Swift X SFX14-51G-71Y1 Intel Core i7 12th Gen 1260P (2.10GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce RTX 3050 Laptop GPU 14.0"" 2.2K Windows 11 Home 64-bit",14,2240 x 1400,Intel Core i7 12th Gen,16.0,512 GB,NVIDIA GeForce RTX 3050 Laptop GPU,Windows 11 Home,3.09,1199.99
MSI,"MSI Laptop Prestige 14 EVO Intel Core i5 11th Gen 1135G7 (2.40GHz) 16 GB LPDDR4X Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Home 64-bit Prestige 14 EVO A11M-221",14,1920 x 1080,Intel Core i5 11th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,2.84,599.0
MSI,"MSI Laptop Prestige 14Evo Intel Core i5 12th Gen 1240P (1.70GHz) 16GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit Prestige 14Evo A12M-012",14,1920 x 1080,Intel Core i5 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,3.6,816.92
ASUS,"ASUS VivoBook 15 F515 Thin and Light Laptop, 15.6"" FHD Display, Core i7-1165G7 Processor, Iris Xe Graphics, 8GB DDR4 RAM, 512GB SSD, Fingerprint, Windows 11 Home, Slate Grey, F515EA-DH75",15.6,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.97,825.2
MSI,"MSI Laptop Summit E15 Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce GTX 1650 Ti Max-Q 15.6"" Touchscreen Windows 10 Pro 64-bit Summit E15 A11SCST-462",15.6,1920 x 1080,Intel Core i7 11th Gen,16.0,512 GB,NVIDIA GeForce GTX 1650 Ti Max-Q,Windows 10 Pro,3.64,1705.99
MSI,"MSI Laptop Modern 14 Intel Core i5 11th Gen 1155G7 (2.50GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Home 64-bit Modern 14 B11MOU-496",14,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,2.62,799.0
ASUS,"ASUS ZenBook Duo 14 UX482 14"" FHD Touch Display, Intel Evo Platform, Core i5-1155G7, 8GB RAM, 512GB PCIe SSD, ScreenPad Plus, Windows 10 Home, Wifi 6, Celestial Blue, UX482EAR-EB51T",14,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.46,1137.99
MSI,"MSI Laptop Modern 14 Intel Core i5 11th Gen 1155G7 (2.50GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Home 64-bit Modern 14 B11MOU-1024",14,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,2.62,799.0
Microsoft,"Microsoft Surface Laptop 4 AMD Ryzen 7 4000 Series 4980U 8 GB LPDDR4X Memory 512 GB SSD AMD Radeon Graphics 15"" PixelSense Touchscreen Windows 10 Home 64-bit - Platinum - 5W6-00001",15,2496 x 1664,AMD Ryzen 7 4000 Series,8.0,512 GB,AMD Radeon Graphics,Windows 10 Home,3.4,1439.99
MSI,"MSI Laptop Summit E14 Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce GTX 1650 Ti Max-Q 14.0"" 4K / UHD Windows 10 Pro 64-bit Summit E14 A11SCS-088",14,3840 x 2160,Intel Core i7 11th Gen,16.0,1 TB,NVIDIA GeForce GTX 1650 Ti Max-Q,Windows 10 Pro,2.84,1899.0
ASUS,"ASUS Laptop VivoBook S 16X Intel Core i7 12th Gen 12700H (2.30GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 16.0"" Windows 11 Home 64-bit S5602ZA-DB74",16,1920 x 1200,Intel Core i7 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.97,1025.99
MSI,"MSI Laptop Summit E14Evo Intel Core i5 12th Gen 1240P (1.70GHz) 16GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 11 Pro 64-bit Summit E14Evo A12M-026",14,1920 x 1200,Intel Core i5 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Pro,4.29,1099.0
MSI,"MSI Laptop Prestige 14 Intel Core i5 12th Gen 1240P (1.70GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce GTX 1650 14.0"" Windows 11 Home 64-bit Prestige 14 A12SC-010",14,1920 x 1080,Intel Core i5 12th Gen,16.0,512 GB,NVIDIA GeForce GTX 1650,Windows 11 Home,4.64,703.14
MSI,"MSI Laptop Modern 14 Intel Core i3 12th Gen 1215U (1.20GHz) 8GB Memory 512 GB NVMe SSD Intel UHD Graphics 14.0"" Windows 11 Home 64-bit Modern 14 C12M-033",14,1920 x 1080,Intel Core i3 12th Gen,8.0,512 GB,Intel UHD Graphics,Windows 11 Home,2.62,699.0
ASUS,"ASUS ZenBook Duo 14 UX482 14"" FHD NanoEdge Touch Display, Intel Evo Platform, Core i7-1195G7, 8GB RAM, 512GB PCIe SSD, Innovative ScreenPad Plus, Windows 10 Home, Celestial Blue, UX482EAR-DB71T",14,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.46,1299.0
Microsoft,"Microsoft Surface 13.5"" Laptop D9P-00001 Intel Core i5 7th Gen 7200U (2.50 GHz) 4 GB Memory 128 GB SSD Intel HD Graphics 620 Touchscreen Windows 10 S - Platinum",13.5,2256 x 1504,Intel Core i5 7th Gen,4.0,128 GB,Intel HD Graphics 620,Windows 10,2.76,519.99
ASUS,"ASUS VivoBook 14 Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 8GB DDR4, 256GB PCIe SSD, Fingerprint Reader, Wi-Fi, Windows 11 Home in S Mode, Cefesfy Accessory",14,1920 x 1080,Intel Core i3,8.0,256 GB,Intel UHD Graphics,Windows 11,3.0,369.0
Lenovo,"Lenovo Laptop IdeaPad 3 15ITL6 Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Touchscreen Windows 10 Home 64-bit 82H80006US",15.6,1920 x 1080,Intel Core i5 11th Gen,8.0,256 GB,Intel Iris Xe Graphics,Windows 10 Home,3.64,559.69
Microsoft,"Microsoft Laptop Surface Laptop 4 5IT-00001 Intel Core i7 11th Gen 1185G7 (3.00GHz) 16 GB LPDDR4X Memory 512 GB SSD Intel Iris Xe Graphics 15.0"" Touchscreen Windows 10 Pro 64-bit",15,2496 x 1664,Intel Core i7 11th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.4,1549.0
Microsoft,"Microsoft Laptop Surface Laptop 4 Intel Core i7 11th Gen 1185G7 (3.00GHz) 16 GB LPDDR4X Memory 256 GB SSD Intel Iris Xe Graphics 15.0"" Touchscreen Windows 10 Pro 64-bit 5IJ-00001",15,2496 x 1664,Intel Core i7 11th Gen,16.0,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.4,1169.0
Microsoft,"Microsoft Laptop Surface Laptop Go 2 Intel Core i5 11th Gen 1135G7 (2.40GHz) 8 GB LPDDR4X Memory 256 GB SSD Intel Iris Xe Graphics 12.4"" Touchscreen Windows 11 Home 64-bit 8QF-00023",12.4,1536 x 1024,Intel Core i5 11th Gen,8.0,256 GB,Intel Iris Xe Graphics,Windows 11 Home,2.48,649.99
MSI,"MSI Laptop Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 17.3"" 4K / UHD Windows 10 Home 64-bit Creator 17 B11UE-471",17.3,3840 x 2160,Intel Core i7 11th Gen,16.0,512 GB,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Home,5.4,1737.99
Microsoft,"Microsoft Laptop Surface Laptop Go 2 Intel Core i5 11th Gen 1135G7 (2.40GHz) 8 GB LPDDR4X Memory 128 GB SSD Intel Iris Xe Graphics 12.4"" Touchscreen Windows 11 Home 64-bit 8QC-00048",12.4,1536 x 1024,Intel Core i5 11th Gen,8.0,128 GB,Intel Iris Xe Graphics,Windows 11 Home,2.48,699.99
Microsoft,"Microsoft Laptop Surface Laptop Go 2 Intel Core i5 11th Gen 1135G7 (2.40GHz) 8 GB LPDDR4X Memory 128 GB SSD Intel Iris Xe Graphics 12.4"" Touchscreen Windows 11 Home 64-bit 8QC-00001",12.4,1536 x 1024,Intel Core i5 11th Gen,8.0,128 GB,Intel Iris Xe Graphics,Windows 11 Home,2.48,599.99
Microsoft,"Microsoft Surface Laptop 4 5BT-00024 Intel Core i5 11th Gen 1135G7 (2.40 GHz) 8 GB LPDDR4X Memory 512 GB SSD Intel Iris Xe Graphics 13.5"" PixelSense Touchscreen Windows 10 Home 64-bit - Ice Blue",13.5,2256 x 1504,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,2.79,819.0
MSI,"MSI Laptop Intel Core i5 12th Gen 1240P (1.70GHz) 16GB Memory 512 GB NVMe SSD NVIDIA GeForce GTX 1650 14.0"" Windows 11 Pro 64-bit Prestige 14 A12SC-008",14,1920 x 1080,Intel Core i5 12th Gen,16.0,512 GB,NVIDIA GeForce GTX 1650,Windows 11 Pro,4.64,999.0
ASUS,"ASUS VivoBook 14 Laptop Computer, 14 inch IPS FHD Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Wi-Fi, Windows 11 Home in S Mode, Cefesfy",14,1920 x 1080,Intel Core i3 11th Gen,4.0,128 GB,Intel UHD Graphics,Windows 11,3.0,329.0
ASUS,"ASUS VivoBook 14 Laptop Computer, 14 inch IPS FHD Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 20GB DDR4, 512GB PCIe SSD, Fingerprint Reader, Wi-Fi, Windows 11 Home in S Mode, Cefesfy",14,1920 x 1080,Intel Core i3 11th Gen,20.0,512 GB,Intel UHD Graphics,Windows 11,3.0,439.99
ASUS,"ASUS VivoBook 14 Laptop Computer, 14 inch IPS FHD Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 20GB DDR4, 1TB PCIe SSD, Fingerprint Reader, Wi-Fi, Windows 11 Home in S Mode, Cefesfy",14,1920 x 1080,Intel Core i3 11th Gen,20.0,1 TB,Intel UHD Graphics,Windows 11,3.0,459.99
ASUS,"ASUS VivoBook 14 Laptop Computer, 14 inch IPS FHD Display, Intel Core i3-1115G4 Processor(Beat i5-1035G4), 12GB DDR4, 512GB PCIe SSD, Fingerprint Reader, Wi-Fi, Windows 11 Home in S Mode, Cefesfy",14,1920 x 1080,Intel Core i3 11th Gen,12.0,512 GB,Intel UHD Graphics,Windows 11,3.0,409.0
ASUS,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6"" FHD Display, Intel Core i7-1165G7 CPU, 16 GB DDR4 RAM, 512 GB PCIe SSD, Fingerprint Reader, Wi-Fi 6, Windows 10 Home, Indie Black, S533EA-DH74",15.6,1920 x 1080,Intel Core i7 11th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.97,799.99
MSI,"MSI Laptop Intel Core i7 11th Gen 1165G7 (2.80GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Home 64-bit Modern 14 B11MO-240",14,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,2.62,943.84
Microsoft,"Microsoft Surface Laptop 4 5PB-00001 AMD Ryzen 5 4000 Series 4680U 8 GB LPDDR4X Memory 256 GB SSD AMD Radeon Graphics 13.5"" PixelSense Touchscreen Windows 10 Home 64-bit - Platinum",13.5,2256 x 1504,AMD Ryzen 5 4000 Series,8.0,256 GB,AMD Radeon Graphics,Windows 10 Home,2.79,779.0
MSI,"MSI Laptop Creator 15 Intel Core i7 11th Gen 11800H (2.30GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3080 Laptop GPU 15.6"" 4K / UHD Windows 10 Pro 64-bit Creator 15 A11UH-492",15.6,3840 x 2160,Intel Core i7 11th Gen,16.0,1 TB,NVIDIA GeForce RTX 3080 Laptop GPU,Windows 10 Pro,4.62,2549.0
Lenovo,"Lenovo Laptop ThinkPad X1 Extreme Intel Core i7 8th Gen 8750H (2.20GHz) 16GB Memory 512 GB SSD NVIDIA GeForce GTX 1050 Ti 15.6"" Windows 10 Pro 64-Bit 20MF000LUS",15.6,1920 x 1080,Intel Core i7 8th Gen,16.0,512 GB,NVIDIA GeForce GTX 1050 Ti,Windows 10 Pro,3.76,1749.99
Microsoft,"Microsoft Laptop Surface Laptop Go 2 Intel Core i5 11th Gen 1135G7 (2.40GHz) 8 GB LPDDR4X Memory 256 GB SSD Intel Iris Xe Graphics 12.4"" Touchscreen Windows 11 Home 64-bit 8QF-00012",12.4,1536 x 1024,Intel Core i5 11th Gen,8.0,256 GB,Intel Iris Xe Graphics,Windows 11 Home,2.48,743.7
Lenovo,"Lenovo Laptop ThinkPad E15 Gen 2 (Intel) Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit 20TD0018US",15.6,1920 x 1080,Intel Core i5 11th Gen,16.0,256 GB,Intel Iris Xe Graphics,Windows 10 Pro,3.75,1118.9
Microsoft,"Microsoft Surface Laptop 5 - 13.5"" Touchscreen - Intel Core i5-1235U - 8GB RAM - 512GB SSD - Windows 11 Home - Intel Evo Platform - R1S-00026 - Matte Black",13.5,2256 x 1504,Intel Core i5 12th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,2.86,999.99
MSI,"MSI Laptop Intel Core i5 11th Gen 1155G7 (2.50GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Home 64-bit Modern 15 A11MU-654",15.6,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.52,725.0
MSI,"MSI Laptop Modern 14 Intel Core i7 11th Gen 1195G7 (2.90GHz) 8GB Memory 512 GB NVMe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Home 64-bit Modern 14 B11MOU-494",14,1920 x 1080,Intel Core i7 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,2.62,964.13
ASUS,"ASUS VivoBook 15X OLED Laptop, 15.6"" OLED Display, AMD Ryzen 7 5800H CPU, AMD Radeon GPU, 16GB RAM, 512GB SSD, Windows 11 Home, Quiet Blue, M1503QA-ES74",15.6,1920 x 1080,AMD Ryzen 7 5000 Series,16.0,512 GB,AMD Radeon Graphics,Windows 11 Home,3.75,1067.99
ASUS,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6"" FHD Display, Intel Core i5-1135G7 Processor, 8 GB DDR4 RAM, 512 GB PCIe SSD, Wi-Fi 6, Windows 10 Home, Indie Black, S533EA-DH51",15.6,1920 x 1080,Intel Core i5 11th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 10 Home,3.97,767.0
MSI,"MSI Laptop Intel Core i9 11th Gen 11900H (2.50GHz) 16GB Memory 1 TB NVMe SSD NVIDIA GeForce RTX 3060 Laptop GPU 16.0"" Touchscreen Windows 10 Pro 64-bit Creator Z16 A11UET-045",16,2560 x 1600,Intel Core i9 11th Gen,16.0,1 TB,NVIDIA GeForce RTX 3060 Laptop GPU,Windows 10 Pro,5.07,2794.41
HP,"HP Laptop Pavilion Intel Core i5 12th Gen 1235U (1.30GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Touchscreen Windows 11 Home 64-bit 15-eg2079nr",15.6,1920 x 1080,Intel Core i5 12th Gen,8.0,256 GB,Intel Iris Xe Graphics,Windows 11 Home,3.86,719.0
Acer,"Acer Swift 3 Thin & Light Laptop, 14"" Full HD IPS, AMD Ryzen 7 4700U Octa-Core Processor with Radeon Graphics, 8GB LPDDR4, 512GB NVMe SSD, WiFi 6, Backlit Keyboard, Fingerprint Reader, SF314-42-R9YN",14,1920 x 1080,AMD Ryzen 7 4000 Series,8.0,512 GB,AMD Radeon Graphics,Windows 10,,777.8
HP,"HP Laptop Pavilion Intel Core i5 12th Gen 1235U (1.30GHz) 8GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Touchscreen Windows 11 Home 64-bit 15-eg2010nr",15.6,1920 x 1080,Intel Core i5 12th Gen,8.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,3.86,916.99
ASUS,"ASUS VivoBook 15 Thin and Light 15.6"" FHD, AMD Quad Core R3-3200U CPU, 8 GB DDR4 RAM, 128 GB SSD, AMD Radeon Vega 3 Graphics, Windows 10 in S Mode, F512DA-DB34, Slate Gray",15.6,1920 x 1080,AMD Ryzen 3 3000 Series,8.0,128 GB,AMD Radeon Vega 3,Windows 10,3.53,472.0
SAMSUNG,"SAMSUNG Laptop Galaxy Book2 Pro Intel Core i7 12th Gen 1260P (2.10GHz) 16 GB LPDDR5 Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 11 Home 64-bit NP950XED-KA1US",15.6,1920 x 1080,Intel Core i7 12th Gen,16.0,512 GB,Intel Iris Xe Graphics,Windows 11 Home,2.45,1449.99
